counts_code,scenario_type,total_tasks,n1,n2,n3,n4,p1,p2,p3,p4,r,lambda,lambda_label,gamma,activation_cost_K,speed_preference,eta_T_percent,eta_E_percent,mean_score,std_score,risk_penalty,activation_cost_factor_phi,activation_penalty,final_integrated_score,final_recommendation,selected_mode,recommended_speed_multiplier,opt_speed_2arm,opt_speed_3arm,opt_obj_2arm,opt_obj_3arm,speed_objective_gain_3arm_vs_2arm_percent,sample_count,robust_data_source,model_note
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,0.5,25,efficiency_first,30.5,3.45,28.77,4.59,2.29,1.1705,29.26,-2.79,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1,0,efficiency_first,30.5,3.45,28.77,4.59,4.59,1.1705,0.0,24.18,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1,2,efficiency_first,30.5,3.45,28.77,4.59,4.59,1.1705,2.34,21.84,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1,4,efficiency_first,30.5,3.45,28.77,4.59,4.59,1.1705,4.68,19.5,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1,6,efficiency_first,30.5,3.45,28.77,4.59,4.59,1.1705,7.02,17.16,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1,8,efficiency_first,30.5,3.45,28.77,4.59,4.59,1.1705,9.36,14.82,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1,10,efficiency_first,30.5,3.45,28.77,4.59,4.59,1.1705,11.7,12.48,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1,12,efficiency_first,30.5,3.45,28.77,4.59,4.59,1.1705,14.05,10.13,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1,15,efficiency_first,30.5,3.45,28.77,4.59,4.59,1.1705,17.56,6.62,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1,20,efficiency_first,30.5,3.45,28.77,4.59,4.59,1.1705,23.41,0.77,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1,25,efficiency_first,30.5,3.45,28.77,4.59,4.59,1.1705,29.26,-5.08,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1.5,0,efficiency_first,30.5,3.45,28.77,4.59,6.88,1.1705,0.0,21.88,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1.5,2,efficiency_first,30.5,3.45,28.77,4.59,6.88,1.1705,2.34,19.54,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1.5,4,efficiency_first,30.5,3.45,28.77,4.59,6.88,1.1705,4.68,17.2,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1.5,6,efficiency_first,30.5,3.45,28.77,4.59,6.88,1.1705,7.02,14.86,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1.5,8,efficiency_first,30.5,3.45,28.77,4.59,6.88,1.1705,9.36,12.52,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1.5,10,efficiency_first,30.5,3.45,28.77,4.59,6.88,1.1705,11.7,10.18,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1.5,12,efficiency_first,30.5,3.45,28.77,4.59,6.88,1.1705,14.05,7.84,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1.5,15,efficiency_first,30.5,3.45,28.77,4.59,6.88,1.1705,17.56,4.33,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1.5,20,efficiency_first,30.5,3.45,28.77,4.59,6.88,1.1705,23.41,-1.52,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,1.5,25,efficiency_first,30.5,3.45,28.77,4.59,6.88,1.1705,29.26,-7.38,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,2,0,efficiency_first,30.5,3.45,28.77,4.59,9.18,1.1705,0.0,19.59,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,2,2,efficiency_first,30.5,3.45,28.77,4.59,9.18,1.1705,2.34,17.25,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,2,4,efficiency_first,30.5,3.45,28.77,4.59,9.18,1.1705,4.68,14.91,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,2,6,efficiency_first,30.5,3.45,28.77,4.59,9.18,1.1705,7.02,12.57,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,2,8,efficiency_first,30.5,3.45,28.77,4.59,9.18,1.1705,9.36,10.23,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,2,10,efficiency_first,30.5,3.45,28.77,4.59,9.18,1.1705,11.7,7.89,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,2,12,efficiency_first,30.5,3.45,28.77,4.59,9.18,1.1705,14.05,5.54,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,2,15,efficiency_first,30.5,3.45,28.77,4.59,9.18,1.1705,17.56,2.03,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,2,20,efficiency_first,30.5,3.45,28.77,4.59,9.18,1.1705,23.41,-3.82,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,0.5,0_5,2,25,efficiency_first,30.5,3.45,28.77,4.59,9.18,1.1705,29.26,-9.67,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0,0,efficiency_first,30.5,3.45,27.05,4.66,0.0,1.1705,0.0,27.05,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0,2,efficiency_first,30.5,3.45,27.05,4.66,0.0,1.1705,2.34,24.71,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0,4,efficiency_first,30.5,3.45,27.05,4.66,0.0,1.1705,4.68,22.37,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0,6,efficiency_first,30.5,3.45,27.05,4.66,0.0,1.1705,7.02,20.03,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0,8,efficiency_first,30.5,3.45,27.05,4.66,0.0,1.1705,9.36,17.69,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0,10,efficiency_first,30.5,3.45,27.05,4.66,0.0,1.1705,11.7,15.35,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0,12,efficiency_first,30.5,3.45,27.05,4.66,0.0,1.1705,14.05,13.0,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0,15,efficiency_first,30.5,3.45,27.05,4.66,0.0,1.1705,17.56,9.49,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0,20,efficiency_first,30.5,3.45,27.05,4.66,0.0,1.1705,23.41,3.64,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0,25,efficiency_first,30.5,3.45,27.05,4.66,0.0,1.1705,29.26,-2.21,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0.5,0,efficiency_first,30.5,3.45,27.05,4.66,2.33,1.1705,0.0,24.72,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0.5,2,efficiency_first,30.5,3.45,27.05,4.66,2.33,1.1705,2.34,22.38,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0.5,4,efficiency_first,30.5,3.45,27.05,4.66,2.33,1.1705,4.68,20.04,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0.5,6,efficiency_first,30.5,3.45,27.05,4.66,2.33,1.1705,7.02,17.7,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0.5,8,efficiency_first,30.5,3.45,27.05,4.66,2.33,1.1705,9.36,15.36,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0.5,10,efficiency_first,30.5,3.45,27.05,4.66,2.33,1.1705,11.7,13.02,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0.5,12,efficiency_first,30.5,3.45,27.05,4.66,2.33,1.1705,14.05,10.67,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0.5,15,efficiency_first,30.5,3.45,27.05,4.66,2.33,1.1705,17.56,7.16,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0.5,20,efficiency_first,30.5,3.45,27.05,4.66,2.33,1.1705,23.41,1.31,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,0.5,25,efficiency_first,30.5,3.45,27.05,4.66,2.33,1.1705,29.26,-4.54,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1,0,efficiency_first,30.5,3.45,27.05,4.66,4.66,1.1705,0.0,22.39,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1,2,efficiency_first,30.5,3.45,27.05,4.66,4.66,1.1705,2.34,20.05,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1,4,efficiency_first,30.5,3.45,27.05,4.66,4.66,1.1705,4.68,17.71,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1,6,efficiency_first,30.5,3.45,27.05,4.66,4.66,1.1705,7.02,15.37,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1,8,efficiency_first,30.5,3.45,27.05,4.66,4.66,1.1705,9.36,13.03,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1,10,efficiency_first,30.5,3.45,27.05,4.66,4.66,1.1705,11.7,10.69,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1,12,efficiency_first,30.5,3.45,27.05,4.66,4.66,1.1705,14.05,8.34,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1,15,efficiency_first,30.5,3.45,27.05,4.66,4.66,1.1705,17.56,4.83,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1,20,efficiency_first,30.5,3.45,27.05,4.66,4.66,1.1705,23.41,-1.02,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1,25,efficiency_first,30.5,3.45,27.05,4.66,4.66,1.1705,29.26,-6.87,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1.5,0,efficiency_first,30.5,3.45,27.05,4.66,6.99,1.1705,0.0,20.06,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1.5,2,efficiency_first,30.5,3.45,27.05,4.66,6.99,1.1705,2.34,17.72,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1.5,4,efficiency_first,30.5,3.45,27.05,4.66,6.99,1.1705,4.68,15.38,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1.5,6,efficiency_first,30.5,3.45,27.05,4.66,6.99,1.1705,7.02,13.04,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1.5,8,efficiency_first,30.5,3.45,27.05,4.66,6.99,1.1705,9.36,10.7,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1.5,10,efficiency_first,30.5,3.45,27.05,4.66,6.99,1.1705,11.7,8.36,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1.5,12,efficiency_first,30.5,3.45,27.05,4.66,6.99,1.1705,14.05,6.01,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1.5,15,efficiency_first,30.5,3.45,27.05,4.66,6.99,1.1705,17.56,2.5,recommend_3arm,3arm,1.24,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1.5,20,efficiency_first,30.5,3.45,27.05,4.66,6.99,1.1705,23.41,-3.35,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
1222,dual_arm_dominant,7,1,2,2,2,0.1429,0.2857,0.2857,0.2857,0.875,1,1,1.5,25,efficiency_first,30.5,3.45,27.05,4.66,6.99,1.1705,29.26,-9.2,recommend_2arm,2arm,1.4,1.4,1.24,0.9058,0.7314,19.26,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
