counts_code,scenario_type,total_tasks,n1,n2,n3,n4,lambda,lambda_label,activation_cost_K,eta_T_percent,eta_E_percent,base_score_without_cost,activation_cost_factor_phi,activation_penalty,adjusted_score_with_cost,recommendation_with_cost
2112,mixed_balanced,6,2,1,1,2,10,10,8,32.37,4.63,-13.93,1.1384,9.11,-23.04,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,10,10,10,32.37,4.63,-13.93,1.1384,11.38,-25.31,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,10,10,12,32.37,4.63,-13.93,1.1384,13.66,-27.59,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,10,10,15,32.37,4.63,-13.93,1.1384,17.08,-31.01,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,10,10,20,32.37,4.63,-13.93,1.1384,22.77,-36.7,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,10,10,25,32.37,4.63,-13.93,1.1384,28.46,-42.39,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,15,15,0,32.37,4.63,-37.08,1.1384,0.0,-37.08,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,15,15,2,32.37,4.63,-37.08,1.1384,2.28,-39.36,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,15,15,4,32.37,4.63,-37.08,1.1384,4.55,-41.63,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,15,15,6,32.37,4.63,-37.08,1.1384,6.83,-43.91,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,15,15,8,32.37,4.63,-37.08,1.1384,9.11,-46.19,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,15,15,10,32.37,4.63,-37.08,1.1384,11.38,-48.46,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,15,15,12,32.37,4.63,-37.08,1.1384,13.66,-50.74,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,15,15,15,32.37,4.63,-37.08,1.1384,17.08,-54.16,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,15,15,20,32.37,4.63,-37.08,1.1384,22.77,-59.85,recommend_2arm
2112,mixed_balanced,6,2,1,1,2,15,15,25,32.37,4.63,-37.08,1.1384,28.46,-65.54,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,0.5,0_5,0,32.19,4.63,29.87,1.1259,0.0,29.87,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,0.5,0_5,2,32.19,4.63,29.87,1.1259,2.25,27.62,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,0.5,0_5,4,32.19,4.63,29.87,1.1259,4.5,25.37,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,0.5,0_5,6,32.19,4.63,29.87,1.1259,6.76,23.12,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,0.5,0_5,8,32.19,4.63,29.87,1.1259,9.01,20.87,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,0.5,0_5,10,32.19,4.63,29.87,1.1259,11.26,18.62,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,0.5,0_5,12,32.19,4.63,29.87,1.1259,13.51,16.36,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,0.5,0_5,15,32.19,4.63,29.87,1.1259,16.89,12.99,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,0.5,0_5,20,32.19,4.63,29.87,1.1259,22.52,7.36,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,0.5,0_5,25,32.19,4.63,29.87,1.1259,28.15,1.73,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,1,1,0,32.19,4.63,27.56,1.1259,0.0,27.56,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,1,1,2,32.19,4.63,27.56,1.1259,2.25,25.31,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,1,1,4,32.19,4.63,27.56,1.1259,4.5,23.06,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,1,1,6,32.19,4.63,27.56,1.1259,6.76,20.8,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,1,1,8,32.19,4.63,27.56,1.1259,9.01,18.55,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,1,1,10,32.19,4.63,27.56,1.1259,11.26,16.3,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,1,1,12,32.19,4.63,27.56,1.1259,13.51,14.05,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,1,1,15,32.19,4.63,27.56,1.1259,16.89,10.67,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,1,1,20,32.19,4.63,27.56,1.1259,22.52,5.04,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,1,1,25,32.19,4.63,27.56,1.1259,28.15,-0.59,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,2,2,0,32.19,4.63,22.93,1.1259,0.0,22.93,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,2,2,2,32.19,4.63,22.93,1.1259,2.25,20.68,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,2,2,4,32.19,4.63,22.93,1.1259,4.5,18.43,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,2,2,6,32.19,4.63,22.93,1.1259,6.76,16.17,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,2,2,8,32.19,4.63,22.93,1.1259,9.01,13.92,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,2,2,10,32.19,4.63,22.93,1.1259,11.26,11.67,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,2,2,12,32.19,4.63,22.93,1.1259,13.51,9.42,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,2,2,15,32.19,4.63,22.93,1.1259,16.89,6.04,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,2,2,20,32.19,4.63,22.93,1.1259,22.52,0.41,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,2,2,25,32.19,4.63,22.93,1.1259,28.15,-5.22,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,3,3,0,32.19,4.63,18.3,1.1259,0.0,18.3,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,3,3,2,32.19,4.63,18.3,1.1259,2.25,16.05,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,3,3,4,32.19,4.63,18.3,1.1259,4.5,13.8,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,3,3,6,32.19,4.63,18.3,1.1259,6.76,11.54,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,3,3,8,32.19,4.63,18.3,1.1259,9.01,9.29,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,3,3,10,32.19,4.63,18.3,1.1259,11.26,7.04,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,3,3,12,32.19,4.63,18.3,1.1259,13.51,4.79,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,3,3,15,32.19,4.63,18.3,1.1259,16.89,1.41,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,3,3,20,32.19,4.63,18.3,1.1259,22.52,-4.22,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,3,3,25,32.19,4.63,18.3,1.1259,28.15,-9.85,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,4,4,0,32.19,4.63,13.67,1.1259,0.0,13.67,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,4,4,2,32.19,4.63,13.67,1.1259,2.25,11.42,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,4,4,4,32.19,4.63,13.67,1.1259,4.5,9.17,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,4,4,6,32.19,4.63,13.67,1.1259,6.76,6.91,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,4,4,8,32.19,4.63,13.67,1.1259,9.01,4.66,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,4,4,10,32.19,4.63,13.67,1.1259,11.26,2.41,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,4,4,12,32.19,4.63,13.67,1.1259,13.51,0.16,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,4,4,15,32.19,4.63,13.67,1.1259,16.89,-3.22,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,4,4,20,32.19,4.63,13.67,1.1259,22.52,-8.85,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,4,4,25,32.19,4.63,13.67,1.1259,28.15,-14.48,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,5,5,0,32.19,4.63,9.04,1.1259,0.0,9.04,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,5,5,2,32.19,4.63,9.04,1.1259,2.25,6.79,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,5,5,4,32.19,4.63,9.04,1.1259,4.5,4.54,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,5,5,6,32.19,4.63,9.04,1.1259,6.76,2.28,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,5,5,8,32.19,4.63,9.04,1.1259,9.01,0.03,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,5,5,10,32.19,4.63,9.04,1.1259,11.26,-2.22,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,5,5,12,32.19,4.63,9.04,1.1259,13.51,-4.47,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,5,5,15,32.19,4.63,9.04,1.1259,16.89,-7.85,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,5,5,20,32.19,4.63,9.04,1.1259,22.52,-13.48,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,5,5,25,32.19,4.63,9.04,1.1259,28.15,-19.11,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,6,6,0,32.19,4.63,4.41,1.1259,0.0,4.41,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,6,6,2,32.19,4.63,4.41,1.1259,2.25,2.16,recommend_3arm
2121,mixed_balanced,6,2,1,2,1,6,6,4,32.19,4.63,4.41,1.1259,4.5,-0.09,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,6,6,6,32.19,4.63,4.41,1.1259,6.76,-2.35,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,6,6,8,32.19,4.63,4.41,1.1259,9.01,-4.6,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,6,6,10,32.19,4.63,4.41,1.1259,11.26,-6.85,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,6,6,12,32.19,4.63,4.41,1.1259,13.51,-9.1,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,6,6,15,32.19,4.63,4.41,1.1259,16.89,-12.48,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,6,6,20,32.19,4.63,4.41,1.1259,22.52,-18.11,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,6,6,25,32.19,4.63,4.41,1.1259,28.15,-23.74,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,8,8,0,32.19,4.63,-4.85,1.1259,0.0,-4.85,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,8,8,2,32.19,4.63,-4.85,1.1259,2.25,-7.1,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,8,8,4,32.19,4.63,-4.85,1.1259,4.5,-9.35,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,8,8,6,32.19,4.63,-4.85,1.1259,6.76,-11.61,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,8,8,8,32.19,4.63,-4.85,1.1259,9.01,-13.86,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,8,8,10,32.19,4.63,-4.85,1.1259,11.26,-16.11,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,8,8,12,32.19,4.63,-4.85,1.1259,13.51,-18.36,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,8,8,15,32.19,4.63,-4.85,1.1259,16.89,-21.74,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,8,8,20,32.19,4.63,-4.85,1.1259,22.52,-27.37,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,8,8,25,32.19,4.63,-4.85,1.1259,28.15,-33.0,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,10,10,0,32.19,4.63,-14.11,1.1259,0.0,-14.11,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,10,10,2,32.19,4.63,-14.11,1.1259,2.25,-16.36,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,10,10,4,32.19,4.63,-14.11,1.1259,4.5,-18.61,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,10,10,6,32.19,4.63,-14.11,1.1259,6.76,-20.87,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,10,10,8,32.19,4.63,-14.11,1.1259,9.01,-23.12,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,10,10,10,32.19,4.63,-14.11,1.1259,11.26,-25.37,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,10,10,12,32.19,4.63,-14.11,1.1259,13.51,-27.62,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,10,10,15,32.19,4.63,-14.11,1.1259,16.89,-31.0,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,10,10,20,32.19,4.63,-14.11,1.1259,22.52,-36.63,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,10,10,25,32.19,4.63,-14.11,1.1259,28.15,-42.26,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,15,15,0,32.19,4.63,-37.26,1.1259,0.0,-37.26,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,15,15,2,32.19,4.63,-37.26,1.1259,2.25,-39.51,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,15,15,4,32.19,4.63,-37.26,1.1259,4.5,-41.76,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,15,15,6,32.19,4.63,-37.26,1.1259,6.76,-44.02,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,15,15,8,32.19,4.63,-37.26,1.1259,9.01,-46.27,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,15,15,10,32.19,4.63,-37.26,1.1259,11.26,-48.52,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,15,15,12,32.19,4.63,-37.26,1.1259,13.51,-50.77,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,15,15,15,32.19,4.63,-37.26,1.1259,16.89,-54.15,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,15,15,20,32.19,4.63,-37.26,1.1259,22.52,-59.78,recommend_2arm
2121,mixed_balanced,6,2,1,2,1,15,15,25,32.19,4.63,-37.26,1.1259,28.15,-65.41,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,0.5,0_5,0,25.48,4.08,23.44,1.1705,0.0,23.44,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,0.5,0_5,2,25.48,4.08,23.44,1.1705,2.34,21.1,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,0.5,0_5,4,25.48,4.08,23.44,1.1705,4.68,18.76,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,0.5,0_5,6,25.48,4.08,23.44,1.1705,7.02,16.42,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,0.5,0_5,8,25.48,4.08,23.44,1.1705,9.36,14.08,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,0.5,0_5,10,25.48,4.08,23.44,1.1705,11.7,11.74,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,0.5,0_5,12,25.48,4.08,23.44,1.1705,14.05,9.39,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,0.5,0_5,15,25.48,4.08,23.44,1.1705,17.56,5.88,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,0.5,0_5,20,25.48,4.08,23.44,1.1705,23.41,0.03,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,0.5,0_5,25,25.48,4.08,23.44,1.1705,29.26,-5.82,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,1,1,0,25.48,4.08,21.4,1.1705,0.0,21.4,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,1,1,2,25.48,4.08,21.4,1.1705,2.34,19.06,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,1,1,4,25.48,4.08,21.4,1.1705,4.68,16.72,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,1,1,6,25.48,4.08,21.4,1.1705,7.02,14.38,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,1,1,8,25.48,4.08,21.4,1.1705,9.36,12.04,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,1,1,10,25.48,4.08,21.4,1.1705,11.7,9.7,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,1,1,12,25.48,4.08,21.4,1.1705,14.05,7.35,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,1,1,15,25.48,4.08,21.4,1.1705,17.56,3.84,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,1,1,20,25.48,4.08,21.4,1.1705,23.41,-2.01,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,1,1,25,25.48,4.08,21.4,1.1705,29.26,-7.86,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,2,2,0,25.48,4.08,17.32,1.1705,0.0,17.32,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,2,2,2,25.48,4.08,17.32,1.1705,2.34,14.98,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,2,2,4,25.48,4.08,17.32,1.1705,4.68,12.64,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,2,2,6,25.48,4.08,17.32,1.1705,7.02,10.3,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,2,2,8,25.48,4.08,17.32,1.1705,9.36,7.96,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,2,2,10,25.48,4.08,17.32,1.1705,11.7,5.62,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,2,2,12,25.48,4.08,17.32,1.1705,14.05,3.27,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,2,2,15,25.48,4.08,17.32,1.1705,17.56,-0.24,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,2,2,20,25.48,4.08,17.32,1.1705,23.41,-6.09,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,2,2,25,25.48,4.08,17.32,1.1705,29.26,-11.94,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,3,3,0,25.48,4.08,13.24,1.1705,0.0,13.24,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,3,3,2,25.48,4.08,13.24,1.1705,2.34,10.9,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,3,3,4,25.48,4.08,13.24,1.1705,4.68,8.56,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,3,3,6,25.48,4.08,13.24,1.1705,7.02,6.22,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,3,3,8,25.48,4.08,13.24,1.1705,9.36,3.88,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,3,3,10,25.48,4.08,13.24,1.1705,11.7,1.54,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,3,3,12,25.48,4.08,13.24,1.1705,14.05,-0.81,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,3,3,15,25.48,4.08,13.24,1.1705,17.56,-4.32,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,3,3,20,25.48,4.08,13.24,1.1705,23.41,-10.17,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,3,3,25,25.48,4.08,13.24,1.1705,29.26,-16.02,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,4,4,0,25.48,4.08,9.16,1.1705,0.0,9.16,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,4,4,2,25.48,4.08,9.16,1.1705,2.34,6.82,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,4,4,4,25.48,4.08,9.16,1.1705,4.68,4.48,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,4,4,6,25.48,4.08,9.16,1.1705,7.02,2.14,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,4,4,8,25.48,4.08,9.16,1.1705,9.36,-0.2,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,4,4,10,25.48,4.08,9.16,1.1705,11.7,-2.54,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,4,4,12,25.48,4.08,9.16,1.1705,14.05,-4.89,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,4,4,15,25.48,4.08,9.16,1.1705,17.56,-8.4,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,4,4,20,25.48,4.08,9.16,1.1705,23.41,-14.25,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,4,4,25,25.48,4.08,9.16,1.1705,29.26,-20.1,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,5,5,0,25.48,4.08,5.08,1.1705,0.0,5.08,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,5,5,2,25.48,4.08,5.08,1.1705,2.34,2.74,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,5,5,4,25.48,4.08,5.08,1.1705,4.68,0.4,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,5,5,6,25.48,4.08,5.08,1.1705,7.02,-1.94,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,5,5,8,25.48,4.08,5.08,1.1705,9.36,-4.28,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,5,5,10,25.48,4.08,5.08,1.1705,11.7,-6.62,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,5,5,12,25.48,4.08,5.08,1.1705,14.05,-8.97,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,5,5,15,25.48,4.08,5.08,1.1705,17.56,-12.48,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,5,5,20,25.48,4.08,5.08,1.1705,23.41,-18.33,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,5,5,25,25.48,4.08,5.08,1.1705,29.26,-24.18,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,6,6,0,25.48,4.08,1.0,1.1705,0.0,1.0,recommend_3arm
2122,dual_arm_dominant,7,2,1,2,2,6,6,2,25.48,4.08,1.0,1.1705,2.34,-1.34,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,6,6,4,25.48,4.08,1.0,1.1705,4.68,-3.68,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,6,6,6,25.48,4.08,1.0,1.1705,7.02,-6.02,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,6,6,8,25.48,4.08,1.0,1.1705,9.36,-8.36,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,6,6,10,25.48,4.08,1.0,1.1705,11.7,-10.7,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,6,6,12,25.48,4.08,1.0,1.1705,14.05,-13.05,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,6,6,15,25.48,4.08,1.0,1.1705,17.56,-16.56,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,6,6,20,25.48,4.08,1.0,1.1705,23.41,-22.41,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,6,6,25,25.48,4.08,1.0,1.1705,29.26,-28.26,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,8,8,0,25.48,4.08,-7.16,1.1705,0.0,-7.16,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,8,8,2,25.48,4.08,-7.16,1.1705,2.34,-9.5,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,8,8,4,25.48,4.08,-7.16,1.1705,4.68,-11.84,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,8,8,6,25.48,4.08,-7.16,1.1705,7.02,-14.18,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,8,8,8,25.48,4.08,-7.16,1.1705,9.36,-16.52,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,8,8,10,25.48,4.08,-7.16,1.1705,11.7,-18.86,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,8,8,12,25.48,4.08,-7.16,1.1705,14.05,-21.21,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,8,8,15,25.48,4.08,-7.16,1.1705,17.56,-24.72,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,8,8,20,25.48,4.08,-7.16,1.1705,23.41,-30.57,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,8,8,25,25.48,4.08,-7.16,1.1705,29.26,-36.42,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,10,10,0,25.48,4.08,-15.32,1.1705,0.0,-15.32,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,10,10,2,25.48,4.08,-15.32,1.1705,2.34,-17.66,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,10,10,4,25.48,4.08,-15.32,1.1705,4.68,-20.0,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,10,10,6,25.48,4.08,-15.32,1.1705,7.02,-22.34,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,10,10,8,25.48,4.08,-15.32,1.1705,9.36,-24.68,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,10,10,10,25.48,4.08,-15.32,1.1705,11.7,-27.02,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,10,10,12,25.48,4.08,-15.32,1.1705,14.05,-29.37,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,10,10,15,25.48,4.08,-15.32,1.1705,17.56,-32.88,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,10,10,20,25.48,4.08,-15.32,1.1705,23.41,-38.73,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,10,10,25,25.48,4.08,-15.32,1.1705,29.26,-44.58,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,15,15,0,25.48,4.08,-35.72,1.1705,0.0,-35.72,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,15,15,2,25.48,4.08,-35.72,1.1705,2.34,-38.06,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,15,15,4,25.48,4.08,-35.72,1.1705,4.68,-40.4,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,15,15,6,25.48,4.08,-35.72,1.1705,7.02,-42.74,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,15,15,8,25.48,4.08,-35.72,1.1705,9.36,-45.08,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,15,15,10,25.48,4.08,-35.72,1.1705,11.7,-47.42,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,15,15,12,25.48,4.08,-35.72,1.1705,14.05,-49.77,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,15,15,15,25.48,4.08,-35.72,1.1705,17.56,-53.28,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,15,15,20,25.48,4.08,-35.72,1.1705,23.41,-59.13,recommend_2arm
2122,dual_arm_dominant,7,2,1,2,2,15,15,25,25.48,4.08,-35.72,1.1705,29.26,-64.98,recommend_2arm
2211,single_arm_dominant,6,2,2,1,1,0.5,0_5,0,27.5,4.94,25.03,1.1259,0.0,25.03,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,0.5,0_5,2,27.5,4.94,25.03,1.1259,2.25,22.78,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,0.5,0_5,4,27.5,4.94,25.03,1.1259,4.5,20.53,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,0.5,0_5,6,27.5,4.94,25.03,1.1259,6.76,18.27,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,0.5,0_5,8,27.5,4.94,25.03,1.1259,9.01,16.02,recommend_3arm
2211,single_arm_dominant,6,2,2,1,1,0.5,0_5,10,27.5,4.94,25.03,1.1259,11.26,13.77,recommend_3arm
