counts_code,scenario_type,total_tasks,n1,n2,n3,n4,lambda,lambda_label,gamma,sample_count,mean_eta_T_percent,std_eta_T_percent,mean_eta_E_percent,std_eta_E_percent,mean_score,std_score,robust_score,robust_recommendation,model_note
2221,single_arm_dominant,7,2,2,2,1,8,8,1,3,32.01,0.22,4.72,0.19,-5.74,1.71,-7.45,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,8,8,1.5,3,32.01,0.22,4.72,0.19,-5.74,1.71,-8.31,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,8,8,2,3,32.01,0.22,4.72,0.19,-5.74,1.71,-9.16,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,10,10,0,3,32.01,0.22,4.72,0.19,-15.18,2.09,-15.18,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,10,10,0.5,3,32.01,0.22,4.72,0.19,-15.18,2.09,-16.22,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,10,10,1,3,32.01,0.22,4.72,0.19,-15.18,2.09,-17.27,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,10,10,1.5,3,32.01,0.22,4.72,0.19,-15.18,2.09,-18.31,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,10,10,2,3,32.01,0.22,4.72,0.19,-15.18,2.09,-19.35,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,15,15,0,3,32.01,0.22,4.72,0.19,-38.78,3.03,-38.78,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,15,15,0.5,3,32.01,0.22,4.72,0.19,-38.78,3.03,-40.29,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,15,15,1,3,32.01,0.22,4.72,0.19,-38.78,3.03,-41.81,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,15,15,1.5,3,32.01,0.22,4.72,0.19,-38.78,3.03,-43.32,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2221,single_arm_dominant,7,2,2,2,1,15,15,2,3,32.01,0.22,4.72,0.19,-38.78,3.03,-44.84,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,0.5,0_5,0,3,26.97,0.74,3.89,0.06,25.02,0.77,25.02,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,0.5,0_5,0.5,3,26.97,0.74,3.89,0.06,25.02,0.77,24.63,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,0.5,0_5,1,3,26.97,0.74,3.89,0.06,25.02,0.77,24.25,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,0.5,0_5,1.5,3,26.97,0.74,3.89,0.06,25.02,0.77,23.86,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,0.5,0_5,2,3,26.97,0.74,3.89,0.06,25.02,0.77,23.47,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,1,1,0,3,26.97,0.74,3.89,0.06,23.07,0.81,23.07,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,1,1,0.5,3,26.97,0.74,3.89,0.06,23.07,0.81,22.67,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,1,1,1,3,26.97,0.74,3.89,0.06,23.07,0.81,22.27,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,1,1,1.5,3,26.97,0.74,3.89,0.06,23.07,0.81,21.86,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,1,1,2,3,26.97,0.74,3.89,0.06,23.07,0.81,21.46,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,2,2,0,3,26.97,0.74,3.89,0.06,19.18,0.87,19.18,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,2,2,0.5,3,26.97,0.74,3.89,0.06,19.18,0.87,18.75,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,2,2,1,3,26.97,0.74,3.89,0.06,19.18,0.87,18.31,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,2,2,1.5,3,26.97,0.74,3.89,0.06,19.18,0.87,17.88,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,2,2,2,3,26.97,0.74,3.89,0.06,19.18,0.87,17.44,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,3,3,0,3,26.97,0.74,3.89,0.06,15.29,0.93,15.29,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,3,3,0.5,3,26.97,0.74,3.89,0.06,15.29,0.93,14.82,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,3,3,1,3,26.97,0.74,3.89,0.06,15.29,0.93,14.35,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,3,3,1.5,3,26.97,0.74,3.89,0.06,15.29,0.93,13.89,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,3,3,2,3,26.97,0.74,3.89,0.06,15.29,0.93,13.42,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,4,4,0,3,26.97,0.74,3.89,0.06,11.39,1.0,11.39,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,4,4,0.5,3,26.97,0.74,3.89,0.06,11.39,1.0,10.89,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,4,4,1,3,26.97,0.74,3.89,0.06,11.39,1.0,10.4,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,4,4,1.5,3,26.97,0.74,3.89,0.06,11.39,1.0,9.9,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,4,4,2,3,26.97,0.74,3.89,0.06,11.39,1.0,9.4,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,5,5,0,3,26.97,0.74,3.89,0.06,7.5,1.06,7.5,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,5,5,0.5,3,26.97,0.74,3.89,0.06,7.5,1.06,6.97,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,5,5,1,3,26.97,0.74,3.89,0.06,7.5,1.06,6.44,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,5,5,1.5,3,26.97,0.74,3.89,0.06,7.5,1.06,5.91,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,5,5,2,3,26.97,0.74,3.89,0.06,7.5,1.06,5.38,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,6,6,0,3,26.97,0.74,3.89,0.06,3.61,1.12,3.61,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,6,6,0.5,3,26.97,0.74,3.89,0.06,3.61,1.12,3.04,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,6,6,1,3,26.97,0.74,3.89,0.06,3.61,1.12,2.48,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,6,6,1.5,3,26.97,0.74,3.89,0.06,3.61,1.12,1.92,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,6,6,2,3,26.97,0.74,3.89,0.06,3.61,1.12,1.36,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,8,8,0,3,26.97,0.74,3.89,0.06,-4.18,1.25,-4.18,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,8,8,0.5,3,26.97,0.74,3.89,0.06,-4.18,1.25,-4.81,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,8,8,1,3,26.97,0.74,3.89,0.06,-4.18,1.25,-5.43,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,8,8,1.5,3,26.97,0.74,3.89,0.06,-4.18,1.25,-6.06,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,8,8,2,3,26.97,0.74,3.89,0.06,-4.18,1.25,-6.68,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,10,10,0,3,26.97,0.74,3.89,0.06,-11.97,1.38,-11.97,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,10,10,0.5,3,26.97,0.74,3.89,0.06,-11.97,1.38,-12.66,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,10,10,1,3,26.97,0.74,3.89,0.06,-11.97,1.38,-13.35,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,10,10,1.5,3,26.97,0.74,3.89,0.06,-11.97,1.38,-14.03,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,10,10,2,3,26.97,0.74,3.89,0.06,-11.97,1.38,-14.72,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,15,15,0,3,26.97,0.74,3.89,0.06,-31.43,1.7,-31.43,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,15,15,0.5,3,26.97,0.74,3.89,0.06,-31.43,1.7,-32.28,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,15,15,1,3,26.97,0.74,3.89,0.06,-31.43,1.7,-33.13,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,15,15,1.5,3,26.97,0.74,3.89,0.06,-31.43,1.7,-33.98,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2222,balanced,8,2,2,2,2,15,15,2,3,26.97,0.74,3.89,0.06,-31.43,1.7,-34.83,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
