counts_code,n1,n2,n3,n4,total_tasks,scenario_type,method,seed_count,deadline_base,deadline_reference_cmax_2B,deadline_ratio,deadline_value,lambda_single,lambda_dual,rho_single,rho_dual,speed_min,speed_max,mean_cmax_2B_original,max_cmax_2B_original,mean_energy_2B_original,max_energy_2B_original,robust_feasible_2B,opt_speed_single_2B,opt_speed_dual_2B,worst_energy_z_2B,mean_energy_after_speed_2B,max_cmax_after_speed_2B,worst_energy_seed_2B,binding_time_seed_2B,kkt_pass_2B,infeasible_reason_2B,mean_cmax_3B_original,max_cmax_3B_original,mean_energy_3B_original,max_energy_3B_original,robust_feasible_3B,opt_speed_single_3B,opt_speed_dual_3B,worst_energy_z_3B,mean_energy_after_speed_3B,max_cmax_after_speed_3B,worst_energy_seed_3B,binding_time_seed_3B,kkt_pass_3B,infeasible_reason_3B,worst_energy_gap_2B_minus_3B,worst_energy_gap_percent_vs_2B,recommended_mode,recommendation,recommendation_reason
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,0.75,2099.75,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,1.456069,1.475842,13345.69853,12764.371345,2099.75,0,0,0,,1842.0,1995.0,11610.333333,12138.0,1,0.924863,0.976808,12106.858319,11580.545453,2099.721373,0,0,0,,1238.840211,9.2827,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,0.8,2239.733333,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,1.361539,1.387243,12837.806398,12278.602559,2239.733333,0,0,0,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,731.545195,5.6984,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,0.85,2379.716667,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,1.278141,1.309091,12452.885665,11910.448643,2379.716667,0,0,0,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,346.624462,2.7835,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,0.9,2519.7,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,1.204251,1.239403,12164.300421,11634.433925,2519.7,0,0,0,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,58.039218,0.4771,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,0.95,2659.683333,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,1.138195,1.177017,11952.321699,11431.688814,2659.683333,0,0,0,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,-153.939504,-1.2879,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,1.0,2799.666667,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,1.07858,1.121074,11802.021209,11287.935285,2799.666667,0,0,0,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,-304.239994,-2.5779,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,1.05,2939.65,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,1.024738,1.070383,11701.86711,11192.143812,2939.65,0,0,0,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,-404.394093,-3.4558,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,1.1,3079.633333,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,0.975669,1.024461,11642.946333,11135.789574,3079.633333,0,0,0,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,-463.31487,-3.9794,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,1.15,3219.616667,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,0.930997,0.982417,11618.201711,11112.122806,3219.610968,0,0,0,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,-488.059492,-4.2008,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,1.2,3359.6,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,0.91626,0.968729,11616.545084,11110.538341,3268.332745,0,0,1,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,-489.716119,-4.2157,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,1.25,3499.583333,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,0.91626,0.968729,11616.545084,11110.538341,3268.332745,0,0,1,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,-489.716119,-4.2157,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,1.3,3639.566667,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,0.91626,0.968729,11616.545084,11110.538341,3268.332745,0,0,1,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,-489.716119,-4.2157,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,1.35,3779.55,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,0.91626,0.968729,11616.545084,11110.538341,3268.332745,0,0,1,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,-489.716119,-4.2157,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,1.4,3919.533333,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,0.91626,0.968729,11616.545084,11110.538341,3268.332745,0,0,1,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,-489.716119,-4.2157,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1221,1,2,2,1,6,mixed_balanced,optimized,3,mean_2b,2799.666667,1.5,4199.5,0.35,0.45,0.35,0.45,0.6,1.8,2799.666667,3078.0,11139.666667,11647.0,1,0.91626,0.968729,11616.545084,11110.538341,3268.332745,0,0,1,,1842.0,1995.0,11610.333333,12138.0,1,0.91626,0.968729,12106.261203,11579.974294,2118.363816,0,0,1,,-489.716119,-4.2157,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,0.7,2310.466667,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,1.562125,1.575629,18903.171625,18050.02034,2310.466667,0,0,0,,2285.0,2426.0,15531.333333,16230.0,1,1.024412,1.070054,16309.830113,15607.726932,2310.466667,0,0,0,,2593.341511,13.7191,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,0.75,2475.5,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,1.453537,1.473997,18001.625729,17189.16365,2475.5,0,0,0,,2285.0,2426.0,15531.333333,16230.0,1,0.952148,1.00199,16205.385415,15507.778353,2475.5,0,0,0,,1796.240314,9.9782,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,0.8,2640.533333,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,1.359018,1.384719,17316.214832,16534.687201,2640.533333,0,0,0,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,1124.239165,6.4924,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,0.85,2805.566667,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,1.275295,1.306224,16797.76593,16039.637302,2805.566667,0,0,0,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,605.790264,3.6064,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,0.9,2970.6,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,1.201129,1.236278,16410.039439,15669.409956,2970.6,0,0,0,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,218.063772,1.3288,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,0.95,3135.633333,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,1.13455,1.173896,16126.311114,15398.487058,3135.633333,0,0,0,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,-65.664553,-0.4072,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,1.0,3300.666667,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,1.0747,1.117722,15926.206066,15207.413292,3300.666667,0,0,0,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,-265.7696,-1.6688,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,1.05,3465.7,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,1.02066,1.066832,15794.142584,15081.310193,3465.69872,0,0,0,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,-397.833082,-2.5189,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,1.1,3630.733333,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,0.971676,1.020471,15718.005529,15008.609409,3630.733333,0,0,0,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,-473.970138,-3.0155,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,1.15,3795.766667,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,0.926841,0.97826,15688.274183,14980.21992,3795.755804,0,0,0,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,-503.701483,-3.2107,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,1.2,3960.8,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,0.91626,0.968729,15687.161145,14979.157115,3835.966554,0,0,1,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,-504.814522,-3.218,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,1.25,4125.833333,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,0.91626,0.968729,15687.161145,14979.157115,3835.966554,0,0,1,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,-504.814522,-3.218,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,1.3,4290.866667,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,0.91626,0.968729,15687.161145,14979.157115,3835.966554,0,0,1,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,-504.814522,-3.218,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,1.35,4455.9,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,0.91626,0.968729,15687.161145,14979.157115,3835.966554,0,0,1,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,-504.814522,-3.218,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,1.4,4620.933333,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,0.91626,0.968729,15687.161145,14979.157115,3835.966554,0,0,1,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,-504.814522,-3.218,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
1222,1,2,2,2,7,dual_arm_dominant,optimized,3,mean_2b,3300.666667,1.5,4951.0,0.35,0.45,0.35,0.45,0.6,1.8,3300.666667,3627.0,15014.333333,15724.0,1,0.91626,0.968729,15687.161145,14979.157115,3835.966554,0,0,1,,2285.0,2426.0,15531.333333,16230.0,1,0.91626,0.968729,16191.975666,15494.945866,2565.771949,0,0,1,,-504.814522,-3.218,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,0.7,1368.733333,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,1.523769,1.539143,10226.27708,9428.892738,1368.733333,0,0,0,,1303.333333,1385.0,8454.0,9104.0,1,0.993326,1.04106,9111.215071,8460.699935,1368.733333,0,0,0,,1115.06201,10.9039,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,0.75,1466.5,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,1.419274,1.441011,9768.804352,9007.091016,1466.5,0,0,0,,1303.333333,1385.0,8454.0,9104.0,1,0.924336,0.97628,9077.123051,8429.04199,1466.483711,0,0,0,,691.681301,7.0805,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,0.8,1564.266667,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,1.327668,1.355458,9422.881184,8688.140882,1564.266667,0,0,0,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,346.153224,3.6735,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,0.85,1662.033333,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,1.2471,1.279607,9162.936336,8448.464989,1662.033333,0,0,0,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,86.208376,0.9408,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,0.9,1759.8,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,1.175494,1.212204,8970.42626,8270.965705,1759.8,0,0,0,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-106.301701,-1.185,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,0.95,1857.566667,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,1.111468,1.151864,8831.506956,8142.878503,1857.566667,0,0,0,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-245.221004,-2.7767,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,1.0,1955.333333,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,1.053722,1.097789,8735.730918,8054.570512,1955.333333,0,0,0,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-340.997042,-3.9035,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,1.05,2053.1,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,1.001557,1.048766,8675.033371,7998.605799,2053.1,0,0,0,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-401.69459,-4.6305,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,1.1,2150.866667,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,0.954232,1.004068,8643.170264,7969.227187,2150.866667,0,0,0,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-433.557697,-5.0162,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,1.15,2248.633333,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,0.91626,0.968729,8635.055016,7961.744718,2235.863843,0,0,1,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-441.672944,-5.1149,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,1.2,2346.4,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,0.91626,0.968729,8635.055016,7961.744718,2235.863843,0,0,1,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-441.672944,-5.1149,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,1.25,2444.166667,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,0.91626,0.968729,8635.055016,7961.744718,2235.863843,0,0,1,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-441.672944,-5.1149,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,1.3,2541.933333,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,0.91626,0.968729,8635.055016,7961.744718,2235.863843,0,0,1,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-441.672944,-5.1149,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,1.35,2639.7,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,0.91626,0.968729,8635.055016,7961.744718,2235.863843,0,0,1,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-441.672944,-5.1149,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,1.4,2737.466667,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,0.91626,0.968729,8635.055016,7961.744718,2235.863843,0,0,1,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-441.672944,-5.1149,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2111,2,1,1,1,5,single_arm_dominant,optimized,3,mean_2b,1955.333333,1.5,2933.0,0.35,0.45,0.35,0.45,0.6,1.8,1955.333333,2094.0,7985.666667,8661.0,1,0.91626,0.968729,8635.055016,7961.744718,2235.863843,0,0,1,,1303.333333,1385.0,8454.0,9104.0,1,0.91626,0.968729,9076.727961,8428.675107,1478.83067,0,0,1,,-441.672944,-5.1149,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,0.7,1703.1,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,1.509213,1.52534,14780.694495,13875.54655,1703.1,0,0,0,,1644.333333,1720.0,12374.0,13101.0,1,0.986366,1.034633,13107.902265,12380.519245,1703.1,0,0,0,,1672.79223,11.3174,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,0.75,1824.75,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,1.404649,1.427708,14130.26262,13264.946165,1824.75,0,0,0,,1644.333333,1720.0,12374.0,13101.0,1,0.917387,0.969331,13066.750551,12341.65112,1824.655144,0,0,0,,1063.512069,7.5265,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,0.8,1946.4,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,1.31333,1.342141,13640.68097,12805.345774,1946.4,0,0,0,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,573.937848,4.2075,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,0.85,2068.05,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,1.232926,1.266497,13275.193056,12462.2398,2068.05,0,0,0,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,208.449933,1.5702,3B,recommend_3arm_lower_worst_case_energy,3B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,0.9,2189.7,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,1.161488,1.199257,13006.995276,12210.466057,2189.7,0,0,0,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-59.747846,-0.4594,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,0.95,2311.35,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,1.097623,1.139068,12816.114888,12031.274902,2311.35,0,0,0,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-250.628235,-1.9556,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,1.0,2433.0,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,1.039986,1.085098,12687.476332,11910.513982,2433.0,0,0,0,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-379.26679,-2.9893,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
2112,2,1,1,2,6,mixed_balanced,optimized,3,mean_2b,2433.0,1.05,2554.65,0.35,0.45,0.35,0.45,0.6,1.8,2433.0,2584.0,11829.333333,12601.0,1,0.988179,1.035926,12609.422442,11837.239997,2554.649613,0,0,0,,1644.333333,1720.0,12374.0,13101.0,1,0.91626,0.968729,13066.743122,12341.644103,1826.358779,0,0,1,,-457.320681,-3.6268,2B,recommend_2arm_lower_worst_case_energy,2B has lower worst-case energy under seed perturbations
