counts_code,n1,n2,n3,n4,total_tasks,scenario_type,method,seed_count,seeds_used,deadline_base,deadline_reference_cmax_2B,deadline_ratio,deadline_value,lambda_single,lambda_dual,rho_single,rho_dual,speed_min,speed_max,mode,feasible,opt_speed_single,opt_speed_dual,worst_energy_z,max_cmax_after_speed,worst_energy_seed,binding_time_seed,primal_min,dual_min,stationarity_s_single,stationarity_s_dual,stationarity_z,stationarity_norm,max_complementarity_error,active_constraints,active_time_seeds,active_energy_seeds,selected_multipliers,kkt_pass,kkt_note
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,0.8,1728.266667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,0.85,1836.283333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.298121,1.327489,9782.905856,1836.283333,0,0,-6e-08,0.0,-0.0049305989,0.0077343263,0.9999158623,0.9999579303,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:8.41377e-05;time_seed_0:0.000210949,0,KKT residual is reported for numerical inspection
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,0.85,1836.283333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,0.9,1944.3,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.223535,1.257632,9545.15569,1944.3,0,0,-7.3e-08,0.0,-0.0053610447,0.0084960117,0.9998990668,0.9999495321,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000100933;time_seed_0:0.000189958,0,KKT residual is reported for numerical inspection
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,0.9,1944.3,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,0.95,2052.316667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.157032,1.194794,9368.157912,2052.316667,0,0,-9.29e-08,0.0,-0.0062131726,0.0099380178,0.9998626134,0.9999313043,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000137387;time_seed_0:0.000189965,0,KKT residual is reported for numerical inspection
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,0.95,2052.316667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.0,2160.333333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.097045,1.138486,9240.111466,2160.333333,0,0,-4.18e-08,0.0,-0.0074266513,0.011997514,0.9998008649,0.9999004275,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000199135;time_seed_0:0.000194892,0,KKT residual is reported for numerical inspection
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.0,2160.333333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.05,2268.35,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.042851,1.087444,9151.865799,2268.35,0,0,-3.54e-08,0.0,-0.0097220461,0.0158568791,0.9996539214,0.9998269457,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000346079;time_seed_0:0.000224484,0,KKT residual is reported for numerical inspection
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.05,2268.35,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.1,2376.366667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.993488,1.041228,9096.35073,2376.366667,0,0,-2.89e-08,0.0,-0.0143376852,0.0236230973,0.9992357961,0.999617825,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000764204;time_seed_0:0.000287552,0,KKT residual is reported for numerical inspection
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.1,2376.366667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.15,2484.383333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.948523,0.998889,9067.965027,2484.383333,0,0,-3.39e-08,0.0,-0.0324576827,0.0539942204,0.9960152447,0.9980056336,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.00398476;time_seed_0:0.000596835,0,KKT residual is reported for numerical inspection
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.15,2484.383333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.2,2592.4,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,9061.772895,2567.933401,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.2,2592.4,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.25,2700.416667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,9061.772895,2567.933401,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.25,2700.416667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.3,2808.433333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,9061.772895,2567.933401,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.3,2808.433333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.35,2916.45,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,9061.772895,2567.933401,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.35,2916.45,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.4,3024.466667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,9061.772895,2567.933401,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.4,3024.466667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.5,3240.5,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,9061.772895,2567.933401,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1211,1,2,1,1,5,single_arm_dominant,optimized,3,"0,1,2",mean_2b,2160.333333,1.5,3240.5,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,9462.568659,1601.621664,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.7,1882.533333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.545721,1.559732,15520.758809,1882.533333,0,0,-7.38e-08,0.0,-0.0037514136,0.0038197333,0.9999713357,0.9999856678,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:2.86643e-05;time_seed_0:0.00017589,0,KKT residual is reported for numerical inspection
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.7,1882.533333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.75,2017.0,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.438848,1.459665,14800.230787,2017.0,0,0,-7.25e-08,0.0,-0.0037843959,0.0038946922,0.9999705089,0.9999852543,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:2.94911e-05;time_seed_0:0.000137348,0,KKT residual is reported for numerical inspection
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.75,2017.0,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.8,2151.466667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.345382,1.372097,14253.716634,2151.466667,0,0,-7.54e-08,0.0,-0.0039375638,0.0040954958,0.9999677215,0.9999838606,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:3.22785e-05;time_seed_0:0.000113797,0,KKT residual is reported for numerical inspection
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.8,2151.466667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.85,2285.933333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.263154,1.294613,13841.407424,2285.933333,0,0,-8.95e-08,0.0,-0.0043001055,0.0045169668,0.9999611046,0.9999805521,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:3.88954e-05;time_seed_0:0.000102872,0,KKT residual is reported for numerical inspection
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.85,2285.933333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.9,2420.4,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.189824,1.226021,13534.391922,2420.4,0,0,-5.1e-08,0.0,-0.0047496048,0.0050429863,0.9999520072,0.9999760033,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:4.79928e-05;time_seed_0:9.35638e-05,0,KKT residual is reported for numerical inspection
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.9,2420.4,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.95,2554.866667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.124505,1.164371,13310.949564,2554.866667,0,0,-6.78e-08,0.0,-0.005645929,0.0060533383,0.9999314759,0.9999657374,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:6.85241e-05;time_seed_0:9.54785e-05,0,KKT residual is reported for numerical inspection
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,0.95,2554.866667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.0,2689.333333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.065551,1.109093,13154.84243,2689.333333,0,0,-6.74e-08,0.0,-0.0070224315,0.0076080764,0.9998927911,0.9999463941,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000107209;time_seed_0:0.00010113,0,KKT residual is reported for numerical inspection
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.0,2689.333333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.05,2823.8,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.01231,1.059002,13053.47866,2823.8,0,0,-4.02e-08,0.0,-0.0099175725,0.010853554,0.9997837954,0.9998918918,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000216205;time_seed_0:0.000124384,0,KKT residual is reported for numerical inspection
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.05,2823.8,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.1,2958.266667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.964035,1.013356,12997.113537,2958.262376,0,0,0.0,0.0,-0.0191656264,0.0211768508,0.9991835532,0.9995916932,9.514e-07,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000816447;time_seed_0:0.000221722,0,KKT residual is reported for numerical inspection
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.1,2958.266667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.15,3092.733333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91989,0.971834,12978.080655,3092.634416,0,0,0.0,0.0,-0.3290495432,0.3672602603,0.4172576329,0.6459548226,0.0010903861,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.582742;time_seed_0:0.0110233,0,KKT residual is reported for numerical inspection
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.15,3092.733333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.2,3227.2,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12977.975842,3103.748087,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.2,3227.2,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.25,3361.666667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12977.975842,3103.748087,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.25,3361.666667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.3,3496.133333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12977.975842,3103.748087,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.3,3496.133333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.35,3630.6,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12977.975842,3103.748087,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.35,3630.6,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.4,3765.066667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12977.975842,3103.748087,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.4,3765.066667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.5,4034.0,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,12977.975842,3103.748087,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1212,1,2,1,2,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2689.333333,1.5,4034.0,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,13452.731183,1826.358779,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.7,1959.766667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.563949,1.577298,14013.021717,1959.766667,0,0,-7.01e-08,0.0,-0.0041210839,0.0041917345,0.9999654448,0.9999827223,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:3.45552e-05;time_seed_0:0.000188367,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.7,1959.766667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.994669,1.042406,12153.696763,1959.766667,0,0,-5.31e-08,0.0,-0.01261469,0.0138545616,0.9996487974,0.9998243833,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.000351203;time_seed_0:0.00022141,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.75,2099.75,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.456069,1.475842,13345.69853,2099.75,0,0,-7.39e-08,0.0,-0.0042044314,0.0043194016,0.9999636642,0.9999818319,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:3.63358e-05;time_seed_0:0.000150794,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.75,2099.75,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.924863,0.976808,12106.858319,2099.721373,0,0,0.0,0.0,-0.0984111137,0.1097759242,0.9777703414,0.9888227048,4.09465e-05,time_seed_0+energy_seed_0,0,0,energy_seed_0:0.0222297;time_seed_0:0.00143034,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.8,2239.733333,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.361539,1.387243,12837.806398,2239.733333,0,0,-6.06e-08,0.0,-0.0043566437,0.0045226919,0.9999605634,0.9999802815,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:3.94366e-05;time_seed_0:0.000124393,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.8,2239.733333,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.85,2379.716667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.278141,1.309091,12452.885665,2379.716667,0,0,-6.73e-08,0.0,-0.0046413888,0.004868891,0.9999547494,0.9999773744,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:4.52506e-05;time_seed_0:0.000107672,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.85,2379.716667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.9,2519.7,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.204251,1.239403,12164.300421,2519.7,0,0,-5.65e-08,0.0,-0.0052105006,0.0055191285,0.9999423866,0.9999711929,0.0,time_seed_0+energy_seed_0,0,0,energy_seed_0:5.76134e-05;time_seed_0:0.000101841,0,KKT residual is reported for numerical inspection
1221,1,2,2,1,6,mixed_balanced,optimized,3,"0,1,2",mean_2b,2799.666667,0.9,2519.7,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,12106.261203,2118.363816,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,energy_seed_0,,0,energy_seed_0:1,1,KKT conditions numerically satisfied for robust SLP solution
